"ID","PROMOTOR-GESTOR","ACCES","TIPUS VELOCITAT","TIPUS CONNEXIÓ","LATITUD","LONGITUD","DESIGNACIÓ-DESCRIPTIVA","POTENCIA","TIPUS DE CORRENT","ADREÇA","PROVINCIA","CODIPROV","MUNICIPI","CODIMUN","NPLACES ESTACIÓ","TIPUS VEHICLE","Georeferència"
"46431577","Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat","targeta","semiRAPID","MENNEKES.M","41,356308","2,129739","19XP22T3KK4AZ00943","22","AC","FIRA PABELLON 4 - Av. Joan Carles I, 64,","Barcelona","8","l'Hospitalet de Llobregat","81017","","","POINT (2.129739 41.356309)"
"46111127","Institut Català d'Energia - Ajuntament de Reus","targeta","semiRAPID","MENNEKES.M","41,152344","1,101076","Aparcament Passeig Prim","7","AC","Plaça Cultura de la Pau, 1","Tarragona","43","Reus","431233","","","POINT (1.101076 41.152343)"
"46536261","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,401768","2,160826","12206002160002","22","AC","SABA - Carrer de Siracusa, 39-51, 08012","Barcelona","8","Barcelona","80193","","","POINT (2.160826 41.401769)"
"46109762","Institut Català d'Energia - Ajuntament de Canyelles","targeta","semiRAPID","MENNEKES.M","41,285545","1,721297","Carrer Bassa d'En Llot","12","AC","Av. de Daltmar, 38B, 08811 Canyelles, Barc...","Barcelona","8","Canyelles","80431","","","POINT (1.721297 41.285545)"
"44186221","Institut Català d'Energia - Ajuntament de Salt","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,967503","2,783601","EdRR Salt B&B (AC-DC50kW)","60","AC/DC","B&B HOTEL GIRONA - C/ de Miquel Martí i Pol,","Girona","17","Salt","171557","","","POINT (2.783601 41.967504)"
"46109536","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,39991","2,12341","Ap. BSM - Porta de Sarrià","4","AC","C/ Salvador Mundí, 17","Barcelona","8","Barcelona","80193","","","POINT (2.12341 41.39991)"
"46109968","Institut Català d'Energia - Ajuntament de Santa Perpètua de Mogoda","targeta","semiRAPID","MENNEKES.M","41,528797","2,183975","Ajuntament de Santa Perpètua de Mogoda - SELBA  EdRSR 3","12","AC","Carrer de Puig i Cadafalch, 6421 - 08130 -...","Barcelona","8","Santa Perpètua de Mogoda","82606","","","POINT (2.183975 41.528796)"
"44185886","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,374702","2,153834","EdR Barcelona Fira1","10","AC","Fira de Barcelona Montjuic-Carrer de Lleida,","Barcelona","8","Barcelona","80193","","","POINT (2.153834 41.374701)"
"11423994","Institut Català d'Energia - Ajuntament de Santa Cristina d'Aro","APARCAMENT HOTEL","semiRAPID","TESLA","41,81987","2,96417","TESLA Destinació - Salles Hotel Mas Tapiolas (22kW)","0","AC","Carretera C-65 km. 7","Girona","17","Santa Cristina d'Aro","171812","1","cotxe","POINT (2.96417 41.81987)"
"46115644","Institut Català d'Energia - Ajuntament de Calaf","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,732155","1,51378","Calaf - LAFON EdRR 1","32","AC/DC","Pl. dels Arbres, 1, 08280 Calaf, Barcelona...","Barcelona","8","Calaf","80312","","","POINT (1.51378 41.732154)"
"46109559","Institut Català d'Energia - Ajuntament de Calafell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,19264","1,604069","INGETEAM EdRR 2  Segur de Calafell","32","AC/DC","Ctra. Barcelona, 82","Tarragona","43","Calafell","430379","","","POINT (1.604069 41.19264)"
"46109449","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","Schuko","41,392723","2,146466","Villarroel, 277","0","AC","Villarroel, 277 - Av. Diagonal","Barcelona","8","Barcelona","80193","","","POINT (2.146466 41.392722)"
"46207144","Institut Català d'Energia - Ajuntament de Sitges","targeta","superRAPID i RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,23674","1,823386","Hotel Melia Sitges","100","AC/DC","Carrer de Joan Salvat Papasseit, 38","Barcelona","8","Sitges","82704","","","POINT (1.823386 41.236739)"
"44185836","Institut Català d'Energia - Ajuntament de Tarragona","tarjeta","superRAPID i semiRAPID","CCS Combo2","41,13176","1,2048","C6E15BCC22JADANLPN","150","DC","Parque Comercial Las, C/ de Joan Amades i","Tarragona","43","Tarragona","431482","","","POINT (1.2048 41.13176)"
"47361967","Institut Català d'Energia - Ajuntament de Gironella","targeta","semiRAPID","MENNEKES.M","42,026085","1,886389","Ajuntament de Gironella - SELBA EdRSR","12","AC","Avinguda Països Catalans, 57P","Barcelona","8","Gironella","80924","","","POINT (1.886389 42.026083)"
"46617720","Institut Català d'Energia - Ajuntament de Palafrugell","targeta","RAPID i semiRAPID","CCS Combo2","41,911972","3,169337","C6E06BCC21XCSYMNQC","60","DC","Avinguda de Josep Vergés i Mata, 30, 17200","Girona","17","Palafrugell","171175","","","POINT (3.169337 41.911973)"
"46184791","Institut Català d'Energia - Ajuntament de Amer","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,010418","2,601232","Ajuntament d?Amer - INGETEAM EdRSR 1","32","AC/DC","Avinguda Antoni Gaudí, 0","Girona","17","Amer","170078","","","POINT (2.601232 42.010418)"
"45044190","Institut Català d'Energia - Ajuntament de Calonge i Sant Antoni","targeta","superRAPID i semiRAPID","CCS Combo2+MENNEKES.M","41,846996","3,100938","Calonge i Sant Antoni-Oficina Turismo","100","AC/DC","Avinguda Catalunya, 26","Girona","17","Calonge i Sant Antoni","170340","","","POINT (3.100938 41.846997)"
"46190380","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,52351","2,426314","Bluesun Consumer Brands, S.L.U - CIRCUTOR EdRSR 2","12","AC","Carrer Vilassar, 5","Barcelona","8","Mataró","81213","","","POINT (2.426314 41.523509)"
"44185944","Institut Català d'Energia - Ajuntament de Golmés","tarjeta","RAPID i semiRAPID","CCS Combo2+MENNEKES.M","41,626278","0,907859","EdRR Golmís (DC50-AC34kW)","50","AC/DC","CONCESIONARIO SERVISIMÓ - Av. Europa, 11","Lleida","25","Golmés","250997","","","POINT (0.907859 41.626277)"
"46617595","Institut Català d'Energia - Ajuntament de Pals","targeta","semiRAPID","MENNEKES.M","41,980896","3,167833","22XP22T3KKJAK00167","10","AC","Av. Mediterranea, s/n, 17256 Els Masos de","Girona","17","Pals","171241","","","POINT (3.167833 41.980897)"
"46436935","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,386345","2,12675","1590000518","22","AC","SABA - Gran Via de Carles III 85 Bis, Carrer","Barcelona","8","Barcelona","80193","","","POINT (2.12675 41.386346)"
"11423942","Institut Català d'Energia - Ajuntament de Barcelona","APARCAMENT HOTEL","semiRAPID","TESLA","41,38537","2,15675","TESLA Destinació - Hotel Acevi Villarroel (11kW)","0","AC","Carrer Villaroel, 106","Barcelona","8","Barcelona","80193","1","cotxe","POINT (2.15675 41.38537)"
"46247315","Institut Català d'Energia - Ajuntament de Caseres","targeta","semiRAPID","MENNEKES.M","41,040512","0,25104","Avinguda de Catalunya","12","AC","Carrer Major, 43, 43787 Caseres, Tarragona...","Tarragona","43","Caseres","430419","","","POINT (0.25104 41.040511)"
"46282493","Institut Català d'Energia - Ajuntament de la Llagosta","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,515343","2,196771","La Llagosta - INGETEAM EdRR 3","32","AC/DC","Carrer de Mollet, 16","Barcelona","8","la Llagosta","81056","","","POINT (2.196771 41.515344)"
"47998162","Institut Català d'Energia - Ajuntament de Figueres","targeta","semiRAPID","MENNEKES.M","42,26577","2,970576","Figueres - SELBA EdRSR 3 El Far","7","AC","C. Far d'Empordà, 6","Girona","17","Figueres","170669","","","POINT (2.970576 42.26577)"
"46519824","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,533253","2,439732","62005004480018","6","AC","PARKING PARKIA TOMAS Y VALIENTE - Plaça","Barcelona","8","Mataró","81213","","","POINT (2.439732 41.533251)"
"47001778","Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès","targeta","semiRAPID","MENNEKES.M","41,480145","2,064758","Braker Corporation - SELBA EdRSR 4","7","AC","Carrer Pau Vila, 22","Barcelona","8","Sant Cugat del Vallès","82055","","","POINT (2.064758 41.480146)"
"46617732","Institut Català d'Energia - Ajuntament de Reus","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,159023","1,117878","19XM32T8KK3AR00051","50","AC/DC","MC DONALDS - Avinguda de Marià Fortuny, 59,","Tarragona","43","Reus","431233","","","POINT (1.117878 41.159025)"
"46646415","Institut Català d'Energia - Ajuntament de Berga","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,10392","1,854544","Repsol ES, Ballus S.A.","50","AC/DC","CL PERE II Z.COMERCIAL EL CANAL, S.","Barcelona","8","Berga","80229","","","POINT (1.854544 42.10392)"
"46109496","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,385696","2,151854","Mallorca 100","50","AC/DC","c/ Mallorca 100","Barcelona","8","Barcelona","80193","","","POINT (2.151854 41.385698)"
"46617619","Institut Català d'Energia - Ajuntament de Camprodon","targeta","semiRAPID","MENNEKES.M","42,28934","2,363885","22XP22T3KKJAK00157","22","AC","Camping Vall de Camprodon, Les Planes de","Girona","17","Camprodon","170391","","","POINT (2.363885 42.28934)"
"46391344","Institut Català d'Energia - Ajuntament de Salt","targeta","semiRAPID","MENNEKES.M","41,97122","2,786338","21XP22T3KKJAK00555","22","AC","Passeig dels Països Catalans, 192, 17190","Girona","17","Salt","171557","","","POINT (2.786338 41.971217)"
"44185956","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,400394","2,145874","EdR ANPORA 1 Barcelona","6","AC","ANPORA AUGUSTA - Via Augusta, 119, 08006","Barcelona","8","Barcelona","80193","","","POINT (2.145874 41.400395)"
"46190961","Institut Català d'Energia - Ajuntament de Granyanella","targeta","semiRAPID","MENNEKES.M","41,6663","1,21047","61742038030005","22","AC","N-2, 13","Lleida","25","Granyanella","251039","","","POINT (1.21047 41.666303)"
"46613870","Institut Català d'Energia - Ajuntament de Sant Esteve Sesrovires","targeta","superRAPID i semiRAPID","CCS Combo2","41,50124","1,88388","ATLANTE - Nieves Sant Esteve","150","DC","Calle de Isaac Peral","Barcelona","8","Sant Esteve Sesrovires","82080","","","POINT (1.88388 41.50124)"
"46111464","Institut Català d'Energia - Ajuntament de Santa Perpètua de Mogoda","targeta","semiRAPID","MENNEKES.M","41,526756","2,187083","Santa Perpetua de Mogoda - SELBA EdRSR X","12","AC","Passeig de la Florida, 89","Barcelona","8","Santa Perpètua de Mogoda","82606","","","POINT (2.187083 41.526758)"
"46109761","Institut Català d'Energia - Ajuntament de Begur","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,95349","3,207578","Vilalta Begur - LAFON EdRR 1","32","AC/DC","Carrer de la Creu, 2","Girona","17","Begur","170139","","","POINT (3.207578 41.953492)"
"46617702","Institut Català d'Energia - Ajuntament de Cornellà del Terri","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,094643","2,802563","61946052780018","50","AC/DC","HOSTAL MAS FERRER - Ctra. C-66 km 41,8 Av.","Girona","17","Cornellà del Terri","170561","","","POINT (2.802563 42.094642)"
"44186183","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,397083","2,175187","61906004710022","22","AC","ANPORA - Carrer de Roger de Flor, 148, 08013","Barcelona","8","Barcelona","80193","","","POINT (2.175187 41.397083)"
"46151205","Institut Català d'Energia - Ajuntament de Ivars d'Urgell","targeta","semiRAPID","MENNEKES.M","41,68091","0,98579","Ivars d'Urgell - SELBA EdRSR 1","12","AC","Plaça del Bisbe Coll","Lleida","25","Ivars d'Urgell","251137","","","POINT (0.98579 41.68091)"
"46408113","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38826","2,128953","12235034150007","7","AC","Avinguda Diagonal, 609, 08028 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.128953 41.38826)"
"46522822","Institut Català d'Energia - Ajuntament de Figueres","targeta","semiRAPID","MENNEKES.M","42,26596","2,96378","1583000618","22","AC","C. d'En Blanc, 17600 Figueres, Girona, Spain","Girona","17","Figueres","170669","","","POINT (2.96378 42.265959)"
"46110855","Institut Català d'Energia - Ajuntament de Lliçà d'Amunt","targeta","semiRAPID","MENNEKES.M","41,626617","2,235048","Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 2","12","AC","Carrer de Caldes de Montbui, 136","Barcelona","8","Lliçà d'Amunt","81075","","","POINT (2.235048 41.626618)"
"44186127","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,397015","2,15429","EdR ANPORA 2","6","AC","ANPORA - Via Augusta, 23, 08006 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.15429 41.397015)"
"46442727","Institut Català d'Energia - Ajuntament de Olesa de Montserrat","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,5404","1,888337","20XM32T7KK4AR00222","50","AC/DC","Avenida Sedó, 1, 08640 Olesa de Montserrat,","Barcelona","8","Olesa de Montserrat","81477","","","POINT (1.888337 41.540403)"
"44186107","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,40164","2,120822","EdR Barcelona Via Augusta3","6","AC","Via Augusta, 349, 08017 Barcelona, Spain","Barcelona","8","Barcelona","80193","","","POINT (2.120822 41.40164)"
"46617770","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,41056","2,13754","61848034950018","22","AC","Passeig de Sant Gervasi, 51, 08022","Barcelona","8","Barcelona","80193","","","POINT (2.13754 41.410561)"
"46109416","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,384617","2,122279","Ap. BSM - Tanatori Les Corts","7","AC","Avda. Joan XXIII, 23-25","Barcelona","8","Barcelona","80193","","","POINT (2.122279 41.384616)"
"44186060","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,37449","2,142742","EdR BAMSA Vilardell2","22","AC","BAMSA - Carrer de Vilardell, 20, 08014","Barcelona","8","Barcelona","80193","","","POINT (2.142742 41.374489)"
"46109678","Institut Català d'Energia - Ajuntament de Rubí","targeta","semiRAPID","MENNEKES.M","41,48497","2,029917","Rubí Forma Aparc. trasero - CIRCUTOR EdRSR 5","7","AC","Rambleta de Joan Miró sn","Barcelona","8","Rubí","81846","","","POINT (2.029917 41.484972)"
"44186001","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,37914","2,169345","EdR BAMSA SRafael1","22","AC","BAMSA - Carrer de Sant Rafael, 08001","Barcelona","8","Barcelona","80193","","","POINT (2.169345 41.379138)"
"44185955","Institut Català d'Energia - Ajuntament de Sant Andreu de Llavaneres","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,55403","2,496102","EdRR ES PETROLIS Sant Andreu de Llavaneres (DC50-AC13kW)","50","AC/DC","PETROLIS MIRAMAR - N-II, 6","Barcelona","8","Sant Andreu de Llavaneres","81976","","","POINT (2.496102 41.554033)"
"46447131","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,393757","2,143087","0889000615","6","AC","Avinguda de Pau Casals, 16","Barcelona","8","Barcelona","80193","","","POINT (2.143087 41.393756)"
"46517419","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,394405","2,14668","1583002118","22","AC","SABA - Travessera de Gràcia, 17, 08021","Barcelona","8","Barcelona","80193","","","POINT (2.14668 41.394407)"
"46109942","Institut Català d'Energia - Ajuntament de Figueres","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,268986","2,966869","FIGUERES - LAFON EdRR 1 Tarradellas","32","AC/DC","Plaça Tarradellas","Girona","17","Figueres","170669","","","POINT (2.966869 42.268984)"
"46111892","Institut Català d'Energia - Ajuntament de Reus","targeta","semiRAPID","MENNEKES.M","41,15641","1,082719","Aigües de Reus - INGETEAM EdRSR 1","15","AC","Carrer de Francesc Ferrer i Guàrdia, 15","Tarragona","43","Reus","431233","","","POINT (1.082719 41.156409)"
"46110042","Institut Català d'Energia - Ajuntament de Castelldefels","targeta","semiRAPID i NORMAL","MENNEKES.M+Schuko","41,278793","1,980029","AMB FL005 - CIRCUTOR EdrSR 1","7","AC","Carrer Antic Camí Ral de València, 1","Barcelona","8","Castelldefels","80569","","","POINT (1.980029 41.278794)"
"46110523","Institut Català d'Energia - Ajuntament de Vallmoll","targeta","semiRAPID","MENNEKES.M","41,24261","1,249082","Vallmoll - SELBA EdRSR 1","7","AC","Plaça Major, 1","Tarragona","43","Vallmoll","431606","","","POINT (1.249082 41.242612)"
"44185927","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,393757","2,143087","EdR BAMSA Pau Casals5","6","AC","BAMSA - Av. Pau Casals S/N","Barcelona","8","Barcelona","80193","","","POINT (2.143087 41.393756)"
"46128406","Institut Català d'Energia - Ajuntament de Lleida","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,626472","0,610511","Av. Pinyana amb Cr. Rovira Roure","32","AC/DC","Arnau de Vilanova 2, 25196 Lérida, Spain","Lleida","25","Lleida","251207","","","POINT (0.610511 41.626474)"
"44185908","Institut Català d'Energia - Ajuntament de Igualada","tarjeta","semiRAPID","MENNEKES.M","41,57818","1,615767","EdR PARKIA CREU1 Igualada","6","AC","PARKING PARKIA - Pl. de la Creu","Barcelona","8","Igualada","81022","","","POINT (1.615767 41.578179)"
"46617725","Institut Català d'Energia - Ajuntament de Terrassa","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,55938","2,037383","61934038200001","50","AC/DC","BALLENOIL TERRASSA - Avinguda de Madrid, 15","Barcelona","8","Terrassa","82798","","","POINT (2.037383 41.559381)"
"45504956","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO","41,41206","2,20411","Allego ROMAUTO GRUP CONCESSIONARIS S.L.","50","DC","C. de Pere IV","Barcelona","8","Barcelona","80193","","","POINT (2.20411 41.41206)"
"46190851","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,523533","2,426365","Bluesun Consumer Brands, S.L.U - CIRCUTOR EdRSR 3","12","AC","Carrer Vilassar, 5","Barcelona","8","Mataró","81213","","","POINT (2.426365 41.523533)"
"46109644","Institut Català d'Energia - Ajuntament de Santa Margarida de Montbui","targeta","semiRAPID","MENNEKES.M","41,574585","1,60887","Santa Margarida de Montbui - SELBA EdRSR 1","12","AC","Ctra. de Valls, 57, 08710 Santa Margarida ...","Barcelona","8","Santa Margarida de Montbui","82508","","","POINT (1.60887 41.574586)"
